(2600.0, 1500.0, 0.494374)
(2600.0, 700.0, 0.178762)
(2600.0, 1800.0, 0.46899)
(2600.0, 1600.0, 0.469214)
(2600.0, 1400.0, 0.46989)
(2600.0, 1300.0, 0.489653)
(2600.0, 600.0, 0.176972)
(2600.0, 1700.0, 0.483984)
(2600.0, 400.0, 0.152913)
(2600.0, 300.0, 0.138954)
(2600.0, 1900.0, 0.48425)
(2600.0, 1200.0, 0.454059)
(2600.0, 100.0, 0.126298)
(2600.0, 500.0, 0.143227)
(2700.0, 1400.0, 0.480521)
(2700.0, 1000.0, 0.279324)
(2700.0, 800.0, 0.198456)
(2700.0, 900.0, 0.224758)
(2700.0, 600.0, 0.161047)
(2700.0, 1100.0, 0.327966)
(2700.0, 1300.0, 0.466825)
(2700.0, 400.0, 0.146666)
(2700.0, 1700.0, 0.472089)
(2700.0, 100.0, 0.126019)
(2700.0, 2000.0, 0.483076)
(2700.0, 1200.0, 0.394852)
(2700.0, 700.0, 0.167189)
(2700.0, 300.0, 0.135868)
(2700.0, 1800.0, 0.47954)
(2700.0, 200.0, 0.121168)
(2700.0, 1500.0, 0.488265)
(2700.0, 500.0, 0.158773)
(2700.0, 1900.0, 0.461058)
(2700.0, 1600.0, 0.468292)
(2800.0, 1500.0, 0.258659)
(2800.0, 200.0, 0.068313)
(2800.0, 400.0, 0.078649)
(2800.0, 900.0, 0.114592)
(2800.0, 600.0, 0.093959)
(2800.0, 1200.0, 0.189882)
(2800.0, 1000.0, 0.142269)
(2800.0, 1400.0, 0.256416)
(2800.0, 800.0, 0.111951)
(2800.0, 100.0, 0.0692)
(2800.0, 1100.0, 0.1688)
(2800.0, 1300.0, 0.223155)
(2800.0, 2000.0, 0.256745)
(2800.0, 500.0, 0.082043)
(2800.0, 1900.0, 0.259664)
(2800.0, 1800.0, 0.250304)
(2800.0, 300.0, 0.069907)
(2800.0, 700.0, 0.088548)
(2800.0, 1600.0, 0.233221)
(2800.0, 1700.0, 0.256409)
(2900.0, 1300.0, 0.194254)
(2900.0, 900.0, 0.099121)
(2900.0, 1600.0, 0.223172)
(2900.0, 2000.0, 0.225438)
(2900.0, 1200.0, 0.151536)
(2900.0, 1700.0, 0.230027)
(2900.0, 1100.0, 0.132082)
(2900.0, 800.0, 0.087982)
(2900.0, 600.0, 0.066195)
(2900.0, 100.0, 0.060922)
(2900.0, 400.0, 0.067454)
(2900.0, 1000.0, 0.110046)
(2900.0, 1400.0, 0.22494)
(2900.0, 200.0, 0.057197)
(2900.0, 500.0, 0.063284)
(2900.0, 1500.0, 0.226404)
(2900.0, 1800.0, 0.229336)
(2900.0, 300.0, 0.060893)
(2900.0, 700.0, 0.077791)
(2900.0, 1900.0, 0.226408)
(3000.0, 1900.0, 0.180273)
(3000.0, 800.0, 0.066816)
(3000.0, 900.0, 0.072508)
(3000.0, 1600.0, 0.175928)
(3000.0, 700.0, 0.062863)
(3000.0, 600.0, 0.056116)
(3000.0, 1300.0, 0.128191)
(3000.0, 500.0, 0.051171)
(3000.0, 1500.0, 0.170363)
(3000.0, 1800.0, 0.175291)
(3000.0, 2000.0, 0.170667)
(3000.0, 100.0, 0.042227)
(3000.0, 1400.0, 0.164923)
(3000.0, 1100.0, 0.09287)
(3000.0, 1200.0, 0.109468)
(3000.0, 1000.0, 0.079968)
(3000.0, 400.0, 0.051823)
(3000.0, 300.0, 0.045249)
(3000.0, 1700.0, 0.174529)
(3000.0, 200.0, 0.033916)
